path,energi0,homogenitas0,entropy0,contras0,energi45,homogenitas45,entropy45,contras45,energi90,homogenitas90,entropy90,contras90,energi135,homogenitas135,entropy135,contras135,label
batik\image_00943.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00944.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00945.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00946.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00947.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00948.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00949.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00950.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00951.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00952.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00953.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00954.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00955.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00956.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00957.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00958.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00959.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00960.jpg,0.00012685,3151.718688,9.304188428,3150.718688,0.000122367,3746.568665,9.33687408,3745.568665,0.00013165,2259.371432,9.264199141,2258.371432,0.000118951,3777.267345,9.351857691,3776.267345,batik
batik\image_00961.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00962.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00963.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00964.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00965.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00966.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00967.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00968.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00969.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00970.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00971.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00972.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00973.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00974.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00975.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00976.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00977.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00978.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00979.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00980.jpg,0.000113792,1884.172552,9.368089385,1883.172552,0.000106944,2337.10509,9.418358689,2336.10509,0.000114689,1748.895792,9.359246161,1747.895792,0.000106133,2324.083886,9.418757208,2323.083886,batik
batik\image_00981.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00982.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00983.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00984.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00985.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00986.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00987.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00988.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00989.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00990.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00991.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00992.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00993.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00994.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00995.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00996.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00997.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00998.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_00999.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_01000.jpg,9.38E-05,4208.11485,9.517825275,4207.11485,9.78E-05,3634.510447,9.48682701,3633.510447,0.000103901,2442.38232,9.430891245,2441.38232,9.81E-05,3625.419617,9.482939981,3624.419617,batik
batik\image_01001.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01002.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01003.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01004.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01005.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01006.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01007.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01008.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01009.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01010.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01011.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01012.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01013.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01014.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01015.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01016.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01017.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01018.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01019.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01020.jpg,6.94E-05,4670.957923,9.770676271,4669.957923,6.73E-05,5014.829686,9.789629264,5013.829686,7.89E-05,3831.290969,9.711148883,3830.290969,6.72E-05,5296.276211,9.798923106,5295.276211,batik
batik\image_01021.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01022.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01023.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01024.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01025.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01026.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01027.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01028.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01029.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01030.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01031.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01032.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01033.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01034.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01035.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01036.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01037.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01038.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01039.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01040.jpg,7.51E-05,4427.355376,9.715639024,4426.355376,7.38E-05,4536.920702,9.722123652,4535.920702,8.01E-05,2721.393639,9.653938095,2720.393639,7.36E-05,4666.378511,9.725214037,4665.378511,batik
batik\image_01041.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01042.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01043.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01044.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01045.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01046.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01047.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01048.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01049.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01050.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01051.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01052.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01053.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01054.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01055.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01056.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01057.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01058.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01059.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01060.jpg,5.80E-05,5185.881767,9.900777929,5184.881767,5.74E-05,5716.347511,9.91125256,5715.347511,5.87E-05,4909.352239,9.894119924,4908.352239,5.79E-05,5570.790006,9.904190185,5569.790006,batik
batik\image_01061.jpg,0.007197931,1905.733944,6.838876319,1904.733944,0.005845248,2511.014508,6.939009745,2510.014508,0.007206182,1775.046014,6.827994734,1774.046014,0.005842106,2740.530039,6.960297078,2739.530039,batik
batik\image_01062.jpg,0.009395473,5587.347441,7.436693353,5586.347441,0.008227027,5809.688325,7.483905567,5808.688325,0.009529164,5726.063361,7.436969037,5725.063361,0.0080725,6234.702523,7.518901777,6233.702523,batik
batik\image_01063.jpg,0.000161765,2498.0836,9.194796646,2497.0836,0.000152081,3404.055056,9.254266114,3403.055056,0.000158406,2627.564222,9.208318643,2626.564222,0.000150891,3368.919772,9.255203068,3367.919772,batik
batik\image_01064.jpg,0.000329366,3512.693036,9.291639001,3511.693036,0.000383098,4729.301631,9.298890273,4728.301631,0.000317737,3548.149791,9.305358872,3547.149791,0.000372237,4701.009176,9.293904777,4700.009176,batik
